upi_id,alpha_count,digit_count,special_count,total_length,username_length,has_at,domain_valid,has_multiple_at,suspicious_word,lottery_word,repeat_chars,is_impersonation,digit_ratio,alpha_ratio,entropy_score,starts_with_digit,sequential_digits,symbol_count,random_string,report_count,label
phish725@hdfc,5,3,0,13,8,1,1,0,1,0,0,0,0.2308,0.3846,2.75,0,0,0,0,58,1
ankit317@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,3,0
rohit452@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,6,0
123meera@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,2.75,1,1,0,0,7,1
aaaa205@paytm,4,3,0,13,7,1,1,0,0,0,1,0,0.2308,0.3077,1.6645,0,0,0,0,2,0
manoj151@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,3,0
rahul7797@okhdfcbank,5,4,0,20,9,1,1,0,0,0,0,0,0.2,0.25,2.6416,0,0,0,0,5,0
amit384@axis,4,3,0,12,7,1,1,0,0,0,0,0,0.25,0.3333,2.8074,0,0,0,0,13,1
poojaxyz@icici,8,0,0,14,8,1,1,0,1,0,0,0,0.0,0.5714,2.75,0,0,0,0,7,0
phish559@okhdfcbank,5,3,0,19,8,1,1,0,1,0,0,0,0.1579,0.2632,2.5,0,0,0,0,3,1
neha562@ybl,4,3,0,11,7,1,1,0,0,0,0,0,0.2727,0.3636,2.8074,0,0,0,0,4,0
priya49@axis,5,2,0,12,7,1,1,0,0,0,0,0,0.1667,0.4167,2.8074,0,0,0,0,9,0
priya857@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,0,0
ankit!!!@icici,5,0,3,14,8,1,1,0,0,0,1,0,0.0,0.3571,2.4056,0,0,3,0,1,1
fraud291@sbi,5,3,0,12,8,1,1,0,1,0,0,0,0.25,0.4167,3.0,0,0,0,0,47,1
manoj558@okhdfcbank,5,3,0,19,8,1,1,0,0,0,0,0,0.1579,0.2632,2.75,0,0,0,0,7,0
ananya383@hdfc,6,3,0,14,9,1,1,0,0,0,0,0,0.2143,0.4286,2.1972,0,0,0,0,5,0
qqqq850@paytm,4,3,0,13,7,1,1,0,0,0,1,0,0.2308,0.3077,1.6645,0,0,0,0,5,0
vikram560@paytm,6,3,0,15,9,1,1,0,0,0,0,0,0.2,0.4,3.1699,0,0,0,0,2,0
sachin123@ibl,6,3,0,13,9,1,1,0,0,0,0,0,0.2308,0.4615,3.1699,0,1,0,0,18,1
sachin38@hdfc,6,2,0,13,8,1,1,0,0,0,0,0,0.1538,0.4615,3.0,0,0,0,0,3,0
shankar9444@ybl,7,4,0,15,11,1,1,0,0,0,1,0,0.2667,0.4667,2.8454,0,0,0,0,8,0
sneha772@axis,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,2.75,0,0,0,0,0,0
divya3039@paytm,5,4,0,15,9,1,1,0,0,0,0,0,0.2667,0.3333,2.9477,0,0,0,0,6,0
456raj@ibl,3,3,0,10,6,1,1,0,0,0,0,0,0.3,0.3,2.585,1,1,0,0,48,1
paytm373user@sbi,9,3,0,16,12,1,1,0,0,0,0,1,0.1875,0.5625,3.4183,0,0,0,0,1,0
raj559@hdfc,3,3,0,11,6,1,1,0,0,0,0,0,0.2727,0.2727,2.2516,0,0,0,0,1,0
shankar314@ibl,7,3,0,14,10,1,1,0,0,0,0,0,0.2143,0.5,3.1219,0,0,0,0,6,0
sachin360@ibl,6,3,0,13,9,1,1,0,0,0,0,0,0.2308,0.4615,3.1699,0,0,0,0,46,1
456ajay@okhdfcbank,4,3,0,18,7,1,1,0,0,0,0,0,0.1667,0.2222,2.5216,1,1,0,0,82,1
manoj821@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,0,0,0,0,2,0
sachinxyz@icici,9,0,0,15,9,1,1,0,1,0,0,0,0.0,0.6,3.1699,0,0,0,0,10,0
ananya973@okhdfcbank,6,3,0,20,9,1,1,0,0,0,0,0,0.15,0.3,2.4194,0,0,0,0,10,0
vikram381@ibl,6,3,0,13,9,1,1,0,0,0,0,0,0.2308,0.4615,3.1699,0,0,0,0,9,0
vikram408@paytm,6,3,0,15,9,1,1,0,0,0,0,0,0.2,0.4,3.1699,0,0,0,0,3,0
cd73@ybl,2,2,0,8,4,1,1,0,0,0,0,0,0.25,0.25,2.0,0,0,0,0,1,0
divya721@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,9,0
kiran205@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,1,0
sachin90@paytm,6,2,0,14,8,1,1,0,0,0,0,0,0.1429,0.4286,3.0,0,0,0,0,1,0
wwww971@paytm,4,3,0,13,7,1,1,0,0,0,1,0,0.2308,0.3077,1.6645,0,0,0,0,10,0
vikram521@axis,6,3,0,14,9,1,1,0,0,0,0,0,0.2143,0.4286,3.1699,0,0,0,0,3,0
phish126@paytm,5,3,0,14,8,1,1,0,1,0,0,0,0.2143,0.3571,2.75,0,0,0,0,48,1
nisha133@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,51,1
kiran123@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,1,0,0,74,1
pooja658@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,10,0
spam755@icici,4,3,0,13,7,1,1,0,1,0,0,0,0.2308,0.3077,2.5216,0,0,0,0,17,1
sneha852@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,4,0
pooja958@axis,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,2.75,0,0,0,0,8,0
xy35@hdfc,2,2,0,9,4,1,1,0,0,0,0,0,0.2222,0.2222,2.0,0,0,0,0,4,0
claim756@icici,5,3,0,14,8,1,1,0,0,1,0,0,0.2143,0.3571,3.0,0,0,0,0,75,1
kavita640@paytm,6,3,0,15,9,1,1,0,0,0,0,0,0.2,0.4,2.9477,0,0,0,0,9,0
rahul84@okhdfcbank,5,2,0,18,7,1,1,0,0,0,0,0,0.1111,0.2778,2.8074,0,0,0,0,9,0
meera786@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,0,0
ajay559@hdfc,4,3,0,12,7,1,1,0,0,0,0,0,0.25,0.3333,2.2359,0,0,0,0,4,0
kavita416@hdfc,6,3,0,14,9,1,1,0,0,0,0,0,0.2143,0.4286,2.9477,0,0,0,0,0,0
deepa496@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,9,0
pooja752@paytm,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,2.75,0,0,0,0,2,0
nisha###@paytm,5,0,3,14,8,1,1,0,0,0,1,0,0.0,0.3571,2.4056,0,0,3,0,16,1
ankit145@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,50,1
scamper354@icici,7,3,0,16,10,1,1,0,1,0,0,0,0.1875,0.4375,3.3219,0,0,0,0,74,1
demo610@ibl,4,3,0,11,7,1,1,0,1,0,0,0,0.2727,0.3636,2.8074,0,0,0,0,40,1
amit968@ybl,4,3,0,11,7,1,1,0,0,0,0,0,0.2727,0.3636,2.8074,0,0,0,0,3,0
vikram50@okhdfcbank,6,2,0,19,8,1,1,0,0,0,0,0,0.1053,0.3158,3.0,0,0,0,0,9,0
kavitaabc@hdfc,9,0,0,14,9,1,1,0,0,0,0,0,0.0,0.6429,2.6416,0,0,0,0,1,0
divya745@paytm,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,0,0,0,0,5,0
sneha584@axis,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,0,0,0,0,4,0
manoj462@hdfc,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,0,0,0,0,9,0
prize199@ybl,5,3,0,12,8,1,1,0,0,1,0,0,0.25,0.4167,2.75,0,0,0,0,44,1
qqqq303@gmail,4,3,0,13,7,1,0,0,0,0,1,0,0.2308,0.3077,1.3788,0,0,0,0,6,1
pooja824@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,2,0
neha$$$@paytm,4,0,3,13,7,1,1,0,0,0,1,0,0.0,0.3077,2.1281,0,0,3,0,79,1
aaaa444@gmail,4,3,0,13,7,1,0,0,0,0,1,0,0.2308,0.3077,0.9852,0,0,0,0,39,1
rahul378@paytm,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,0,0,0,0,6,0
pgrzpf@gmail,6,0,0,12,6,1,0,0,0,0,0,0,0.0,0.5,2.2516,0,0,0,0,22,1
ujvgoselkk@gmail,10,0,0,16,10,1,0,0,0,0,0,0,0.0,0.625,3.1219,0,0,0,0,100,1
789sneha@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,1,1,0,0,72,1
kavita490@ybl,6,3,0,13,9,1,1,0,0,0,0,0,0.2308,0.4615,2.9477,0,0,0,0,2,0
nisha351@paytm,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,0,0,0,0,10,0
pegofzhh@gmail,8,0,0,14,8,1,0,0,0,0,0,0,0.0,0.5714,2.75,0,0,0,0,63,1
vikram574@hdfc,6,3,0,14,9,1,1,0,0,0,0,0,0.2143,0.4286,3.1699,0,0,0,0,9,0
456vikram@icici,6,3,0,15,9,1,1,0,0,0,0,0,0.2,0.4,3.1699,1,1,0,0,37,1
xy66@hdfc,2,2,0,9,4,1,1,0,0,0,0,0,0.2222,0.2222,1.5,0,0,0,0,3,0
nisha278@hdfc,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,0,0,0,0,9,0
xyz151@axis,3,3,0,11,6,1,1,0,1,0,0,0,0.2727,0.2727,2.2516,0,0,0,0,7,1
pooja735@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,2,0
nisha952@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,0,0,0,0,7,0
meera775@hdfc,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,2.5,0,0,0,0,10,0
amit668@axis,4,3,0,12,7,1,1,0,0,0,0,0,0.25,0.3333,2.5216,0,0,0,0,0,0
contest527@icici,7,3,0,16,10,1,1,0,1,0,0,0,0.1875,0.4375,3.1219,0,0,0,0,5,1
scamper906@ibl,7,3,0,14,10,1,1,0,1,0,0,0,0.2143,0.5,3.3219,0,0,0,0,96,1
sneha1151@hdfc,5,4,0,14,9,1,1,0,0,0,0,0,0.2857,0.3571,2.6416,0,0,0,0,1,0
shankar8444@ibl,7,4,0,15,11,1,1,0,0,0,1,0,0.2667,0.4667,2.8454,0,0,0,0,2,0
scamper379@axis,7,3,0,15,10,1,1,0,1,0,0,0,0.2,0.4667,3.3219,0,0,0,0,43,1
sachin664@hdfc,6,3,0,14,9,1,1,0,0,0,0,0,0.2143,0.4286,2.9477,0,0,0,0,0,0
aaaa790@paytm,4,3,0,13,7,1,1,0,0,0,1,0,0.2308,0.3077,1.6645,0,0,0,0,10,0
scamper627@paytm,7,3,0,16,10,1,1,0,1,0,0,0,0.1875,0.4375,3.3219,0,0,0,0,86,1
neha489@paytm,4,3,0,13,7,1,1,0,0,0,0,0,0.2308,0.3077,2.8074,0,0,0,0,0,0
ankit458@hdfc,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,0,0,0,0,4,0
rahul$$$@paytm,5,0,3,14,8,1,1,0,0,0,1,0,0.0,0.3571,2.4056,0,0,3,0,8,1
456raj@ybl,3,3,0,10,6,1,1,0,0,0,0,0,0.3,0.3,2.585,1,1,0,0,91,1
qyjfym@yahoo,6,0,0,12,6,1,0,0,0,0,0,0,0.0,0.5,2.2516,0,0,0,0,78,1
nisha935@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,10,0
contest796@sbi,7,3,0,14,10,1,1,0,1,0,0,0,0.2143,0.5,3.1219,0,0,0,0,68,1
lucky214@okhdfcbank,5,3,0,19,8,1,1,0,0,1,0,0,0.1579,0.2632,3.0,0,0,0,0,65,1
nisha154@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,0,0,0,0,8,0
kavita211@ibl,6,3,0,13,9,1,1,0,0,0,0,0,0.2308,0.4615,2.7255,0,0,0,0,8,0
sneha465@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,0,0,0,0,7,0
sachin!!!@hdfc,6,0,3,14,9,1,1,0,0,0,1,0,0.0,0.4286,2.6416,0,0,3,0,51,1
rahul764@axis,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,0,0,0,0,0,0
amit555@okhdfcbank,4,3,0,18,7,1,1,0,0,0,1,0,0.1667,0.2222,2.1281,0,0,0,0,1,0
scamper132@hdfc,7,3,0,15,10,1,1,0,1,0,0,0,0.2,0.4667,3.3219,0,0,0,0,99,1
ajay747@ybl,4,3,0,11,7,1,1,0,0,0,0,0,0.2727,0.3636,2.2359,0,0,0,0,6,0
ananya385@sbi,6,3,0,13,9,1,1,0,0,0,0,0,0.2308,0.4615,2.4194,0,0,0,0,10,0
contest769@paytm,7,3,0,16,10,1,1,0,1,0,0,0,0.1875,0.4375,3.1219,0,0,0,0,69,1
neha746@axis,4,3,0,12,7,1,1,0,0,0,0,0,0.25,0.3333,2.8074,0,0,0,0,0,0
scamper789@ybl,7,3,0,14,10,1,1,0,1,0,0,0,0.2143,0.5,3.3219,0,1,0,0,30,1
vikram159@hdfc,6,3,0,14,9,1,1,0,0,0,0,0,0.2143,0.4286,3.1699,0,0,0,0,1,0
kavita430@okhdfcbank,6,3,0,20,9,1,1,0,0,0,0,0,0.15,0.3,2.9477,0,0,0,0,1,0
sneha458@okhdfcbank,5,3,0,19,8,1,1,0,0,0,0,0,0.1579,0.2632,3.0,0,0,0,0,0,0
ankit553@axis,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,2.75,0,0,0,0,0,0
shankar240@paytm,7,3,0,16,10,1,1,0,0,0,0,0,0.1875,0.4375,3.1219,0,0,0,0,10,0
contest409@icici,7,3,0,16,10,1,1,0,1,0,0,0,0.1875,0.4375,3.1219,0,0,0,0,67,1
shankar282@okhdfcbank,7,3,0,21,10,1,1,0,0,0,0,0,0.1429,0.3333,2.9219,0,0,0,0,9,0
contest741@ybl,7,3,0,14,10,1,1,0,1,0,0,0,0.2143,0.5,3.1219,0,0,0,0,7,1
kavitaabc@paytm,9,0,0,15,9,1,1,0,0,0,0,0,0.0,0.6,2.6416,0,0,0,0,6,0
ananya189@ibl,6,3,0,13,9,1,1,0,0,0,0,0,0.2308,0.4615,2.4194,0,0,0,0,3,0
neha826@ibl,4,3,0,11,7,1,1,0,0,0,0,0,0.2727,0.3636,2.8074,0,0,0,0,8,0
deepa571@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,2.75,0,0,0,0,4,0
ajay81@ibl,4,2,0,10,6,1,1,0,0,0,0,0,0.2,0.4,2.2516,0,0,0,0,1,0
test374@ybl,4,3,0,11,7,1,1,0,1,0,0,0,0.2727,0.3636,2.5216,0,0,0,0,78,1
amit193@axis,4,3,0,12,7,1,1,0,0,0,0,0,0.25,0.3333,2.8074,0,0,0,0,5,0
rahul217@axis,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,0,0,0,0,1,0
123sonal@axis,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,1,1,0,0,31,1
wwww577@gmail,4,3,0,13,7,1,0,0,0,0,1,0,0.2308,0.3077,1.3788,0,0,0,0,47,1
456priya@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,1,1,0,0,41,1
pooja7781@okhdfcbank,5,4,0,20,9,1,1,0,0,0,0,0,0.2,0.25,2.7255,0,0,0,0,3,0
bonus666@ybl,5,3,0,12,8,1,1,0,0,1,1,0,0.25,0.4167,2.4056,0,0,0,0,26,1
ananya584@axis,6,3,0,14,9,1,1,0,0,0,0,0,0.2143,0.4286,2.4194,0,0,0,0,10,0
divya9005@ibl,5,4,0,13,9,1,1,0,0,0,0,0,0.3077,0.3846,2.9477,0,0,0,0,5,0
nisha501@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,0,0,0,0,8,0
ab19@okhdfcbank,2,2,0,15,4,1,1,0,0,0,0,0,0.1333,0.1333,2.0,0,0,0,0,6,0
ajay237@sbi,4,3,0,11,7,1,1,0,0,0,0,0,0.2727,0.3636,2.5216,0,0,0,0,0,0
sachin383@okhdfcbank,6,3,0,20,9,1,1,0,0,0,0,0,0.15,0.3,2.9477,0,0,0,0,10,0
scamper775@ibl,7,3,0,14,10,1,1,0,1,0,0,0,0.2143,0.5,3.1219,0,0,0,0,8,0
win642@hdfc,3,3,0,11,6,1,1,0,0,1,0,0,0.2727,0.2727,2.585,0,0,0,0,37,1
kavita441@icici,6,3,0,15,9,1,1,0,0,0,0,0,0.2,0.4,2.7255,0,0,0,0,1,0
xyz734@hdfc,3,3,0,11,6,1,1,0,1,0,0,0,0.2727,0.2727,2.585,0,0,0,0,35,1
cash515@ibl,4,3,0,11,7,1,1,0,0,1,0,0,0.2727,0.3636,2.5216,0,0,0,0,90,1
kavita848@sbi,6,3,0,13,9,1,1,0,0,0,0,0,0.2308,0.4615,2.7255,0,0,0,0,10,0
free488@ybl,4,3,0,11,7,1,1,0,0,1,0,0,0.2727,0.3636,2.2359,0,0,0,0,8,1
cvqizzx@gmail,7,0,0,13,7,1,0,0,0,0,0,0,0.0,0.5385,2.5216,0,0,0,0,89,1
scamper377@okhdfcbank,7,3,0,21,10,1,1,0,1,0,0,0,0.1429,0.3333,3.1219,0,0,0,0,88,1
paytm677user@okhdfcbank,9,3,0,23,12,1,1,0,0,0,0,1,0.1304,0.3913,3.4183,0,0,0,0,5,0
meera602@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,2.75,0,0,0,0,6,0
raj4939@ybl,3,4,0,11,7,1,1,0,0,0,0,0,0.3636,0.2727,2.5216,0,0,0,0,8,0
neha810@sbi,4,3,0,11,7,1,1,0,0,0,0,0,0.2727,0.3636,2.8074,0,0,0,0,5,0
deepa238@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,9,0
scamper892@paytm,7,3,0,16,10,1,1,0,1,0,0,0,0.1875,0.4375,3.3219,0,0,0,0,4,0
456ankit@paytm,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,1,1,0,0,49,1
kavita600@ybl,6,3,0,13,9,1,1,0,0,0,0,0,0.2308,0.4615,2.7255,0,0,0,0,9,0
ankit731@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,2,0
ajay158@ybl,4,3,0,11,7,1,1,0,0,0,0,0,0.2727,0.3636,2.5216,0,0,0,0,1,0
shankar456@paytm,7,3,0,16,10,1,1,0,0,0,0,0,0.1875,0.4375,3.1219,0,1,0,0,14,1
raj442@ibl,3,3,0,10,6,1,1,0,0,0,0,0,0.3,0.3,2.2516,0,0,0,0,8,0
rahul92@paytm,5,2,0,13,7,1,1,0,0,0,0,0,0.1538,0.3846,2.8074,0,0,0,0,9,0
wwww112@gmail,4,3,0,13,7,1,0,0,0,0,1,0,0.2308,0.3077,1.3788,0,0,0,0,100,1
nisha927@axis,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,0,0,0,0,2,0
demo375@hdfc,4,3,0,12,7,1,1,0,1,0,0,0,0.25,0.3333,2.8074,0,0,0,0,19,1
deepa283@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,1,0
ankit739@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,3,0
neha312@okhdfcbank,4,3,0,18,7,1,1,0,0,0,0,0,0.1667,0.2222,2.8074,0,0,0,0,5,0
scamper923@paytm,7,3,0,16,10,1,1,0,1,0,0,0,0.1875,0.4375,3.3219,0,0,0,0,56,1
sonalxyz@hdfc,8,0,0,13,8,1,1,0,1,0,0,0,0.0,0.6154,3.0,0,0,0,0,89,1
pooja182@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,4,0
zuihujyfz@gmail,9,0,0,15,9,1,0,0,0,0,0,0,0.0,0.6,2.7255,0,0,0,0,71,1
sachin966@axis,6,3,0,14,9,1,1,0,0,0,0,0,0.2143,0.4286,2.9477,0,0,0,0,4,0
pq96@ibl,2,2,0,8,4,1,1,0,0,0,0,0,0.25,0.25,2.0,0,0,0,0,4,0
kavita158@ybl,6,3,0,13,9,1,1,0,0,0,0,0,0.2308,0.4615,2.9477,0,0,0,0,1,0
sonal491@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,6,0
aaaa931@paytm,4,3,0,13,7,1,1,0,0,0,1,0,0.2308,0.3077,1.6645,0,0,0,0,3,0
qqqq762@paytm,4,3,0,13,7,1,1,0,0,0,1,0,0.2308,0.3077,1.6645,0,0,0,0,10,0
456deepa@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,1,1,0,0,4,0
manoj572@axis,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,0,0,0,0,6,0
kavita603@icici,6,3,0,15,9,1,1,0,0,0,0,0,0.2,0.4,2.9477,0,0,0,0,0,0
shankar426@sbi,7,3,0,14,10,1,1,0,0,0,0,0,0.2143,0.5,3.1219,0,0,0,0,2,0
pooja467@axis,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,2.75,0,0,0,0,5,0
sachin740@ibl,6,3,0,13,9,1,1,0,0,0,0,0,0.2308,0.4615,3.1699,0,0,0,0,4,0
priya24@paytm,5,2,0,13,7,1,1,0,0,0,0,0,0.1538,0.3846,2.8074,0,0,0,0,10,0
ankit123@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,0,1,0,0,43,1
123ananya@icici,6,3,0,15,9,1,1,0,0,0,0,0,0.2,0.4,2.4194,1,1,0,0,85,1
rahul756@axis,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,0,0,0,0,6,0
meera211@hdfc,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,2.5,0,0,0,0,1,0
raj$$$@paytm,3,0,3,12,6,1,1,0,0,0,1,0,0.0,0.25,1.7925,0,0,3,0,15,1
kiran541@paytm,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,0,0,0,0,9,0
priya357@paytm,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,0,0,0,0,9,0
kavita723@hdfc,6,3,0,14,9,1,1,0,0,0,0,0,0.2143,0.4286,2.9477,0,0,0,0,9,0
neha321@sbi,4,3,0,11,7,1,1,0,0,0,0,0,0.2727,0.3636,2.8074,0,0,0,0,1,0
neha524@ybl,4,3,0,11,7,1,1,0,0,0,0,0,0.2727,0.3636,2.8074,0,0,0,0,2,0
123kiran@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,1,1,0,0,63,1
raj323@ibl,3,3,0,10,6,1,1,0,0,0,0,0,0.3,0.3,2.2516,0,0,0,0,5,0
scamper239@axis,7,3,0,15,10,1,1,0,1,0,0,0,0.2,0.4667,3.3219,0,0,0,0,72,1
456kavita@ibl,6,3,0,13,9,1,1,0,0,0,0,0,0.2308,0.4615,2.9477,1,1,0,0,57,1
amit579@okhdfcbank,4,3,0,18,7,1,1,0,0,0,0,0,0.1667,0.2222,2.8074,0,0,0,0,3,0
divya231@hdfc,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,0,0,0,0,7,0
789manoj@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,1,1,0,0,35,1
aaaa942@paytm,4,3,0,13,7,1,1,0,0,0,1,0,0.2308,0.3077,1.6645,0,0,0,0,7,0
123ajay@axis,4,3,0,12,7,1,1,0,0,0,0,0,0.25,0.3333,2.5216,1,1,0,0,5,1
vikram883@sbi,6,3,0,13,9,1,1,0,0,0,0,0,0.2308,0.4615,2.9477,0,0,0,0,1,0
xyz930@paytm,3,3,0,12,6,1,1,0,1,0,0,0,0.25,0.25,2.585,0,0,0,0,79,1
demo903@axis,4,3,0,12,7,1,1,0,1,0,0,0,0.25,0.3333,2.8074,0,0,0,0,8,1
divya!!!@icici,5,0,3,14,8,1,1,0,0,0,1,0,0.0,0.3571,2.4056,0,0,3,0,91,1
rohit274@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,6,0
ajay3078@icici,4,4,0,14,8,1,1,0,0,0,0,0,0.2857,0.2857,2.75,0,0,0,0,5,0
ananyaabc@icici,9,0,0,15,9,1,1,0,0,0,0,0,0.0,0.6,2.0588,0,0,0,0,4,0
456amit@sbi,4,3,0,11,7,1,1,0,0,0,0,0,0.2727,0.3636,2.8074,1,1,0,0,96,1
vikram466@ibl,6,3,0,13,9,1,1,0,0,0,0,0,0.2308,0.4615,2.9477,0,0,0,0,0,0
amit123@ibl,4,3,0,11,7,1,1,0,0,0,0,0,0.2727,0.3636,2.8074,0,1,0,0,90,1
amit815@ybl,4,3,0,11,7,1,1,0,0,0,0,0,0.2727,0.3636,2.8074,0,0,0,0,6,0
scamper374@paytm,7,3,0,16,10,1,1,0,1,0,0,0,0.1875,0.4375,3.3219,0,0,0,0,44,1
phish907@paytm,5,3,0,14,8,1,1,0,1,0,0,0,0.2143,0.3571,2.75,0,0,0,0,98,1
priya642@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,21,1
rahul982@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,2,0
raj5489@sbi,3,4,0,11,7,1,1,0,0,0,0,0,0.3636,0.2727,2.8074,0,0,0,0,4,0
kavita926@icici,6,3,0,15,9,1,1,0,0,0,0,0,0.2,0.4,2.9477,0,0,0,0,81,1
ankit440@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,0,0
amit136@axis,4,3,0,12,7,1,1,0,0,0,0,0,0.25,0.3333,2.8074,0,0,0,0,7,0
pooja837@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,6,0
123ankit@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,1,1,0,0,14,1
vikram903@hdfc,6,3,0,14,9,1,1,0,0,0,0,0,0.2143,0.4286,3.1699,0,0,0,0,2,0
bopejft@yahoo,7,0,0,13,7,1,0,0,0,0,0,0,0.0,0.5385,2.8074,0,0,0,0,57,1
ab27@sbi,2,2,0,8,4,1,1,0,0,0,0,0,0.25,0.25,2.0,0,0,0,0,6,0
deepa323@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,2.5,0,0,0,0,10,0
nisha616@hdfc,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,2.75,0,0,0,0,0,0
shankarxyz@axis,10,0,0,15,10,1,1,0,1,0,0,0,0.0,0.6667,3.1219,0,0,0,0,38,1
