transaction_id,upi_id,amount,hour,frequency,avg_amount,amount_deviation,location,device,risk_score,risk_level,is_fraud,timestamp
TXN20260424000229,amit540@ybl,4015,15,2,4515,500,Pune,mobile,0,Low,0,2026-04-24 14:44:36
TXN20260424000230,divya124@icici,40769,17,3,37047,3722,Jaipur,tablet,35,Medium,0,2026-04-24 14:44:36
TXN20260424000231,manoj847@sbi,37011,11,1,28059,8952,Hyderabad,tablet,48,High,0,2026-04-24 14:44:36
TXN20260424000232,priya2590@fake,150000,2,9,11126,138874,Delhi,mobile,99,Critical,1,2026-04-24 14:44:36
TXN20260424000233,ananya954@axis,23606,9,2,16550,7056,Hyderabad,web,36,Medium,0,2026-04-24 14:44:36
TXN20260424000234,ananya110@axis,3928,9,1,4440,512,Hyderabad,tablet,0,Low,0,2026-04-24 14:44:36
TXN20260424000235,szquoiz@gmail,125000,23,10,5075,119925,Chennai,tablet,99,Critical,1,2026-04-24 14:44:36
TXN20260424000236,jcesgtjf@yahoo,125000,0,10,11432,113568,Bangalore,tablet,99,Critical,1,2026-04-24 14:44:36
TXN20260424000237,vikram437@okhdfcbank,17562,14,2,20183,2621,Bangalore,tablet,10,Low,0,2026-04-24 14:44:36
TXN20260424000238,kiran446@okhdfcbank,10537,17,1,8228,2309,Pune,mobile,10,Low,0,2026-04-24 14:44:36
TXN20260424000239,amit575@okhdfcbank,34326,12,3,41787,7461,Delhi,web,51,High,0,2026-04-24 14:44:36
TXN20260424000240,pooja997@ibl,2233,12,3,1635,598,Delhi,mobile,15,Low,0,2026-04-24 14:44:36
TXN20260424000241,sneha62@ibl,31782,15,3,24065,7717,Kolkata,mobile,51,High,0,2026-04-24 14:44:36
TXN20260424000242,amit629@paytm,16043,12,1,11892,4151,Chennai,mobile,26,Medium,0,2026-04-24 14:44:36
TXN20260424000243,deepa593@hdfc,28491,8,2,33113,4622,Bangalore,web,36,Medium,0,2026-04-24 14:44:36
TXN20260424000244,neha169@hdfc,7187,16,1,9201,2014,Bangalore,tablet,10,Low,0,2026-04-24 14:44:36
TXN20260424000245,pooja2574@fake,45000,1,4,9877,35123,Ahmedabad,web,99,Critical,1,2026-04-24 14:44:36
TXN20260424000246,rahul179@sbi,11193,19,3,10039,1154,Pune,mobile,37,Medium,0,2026-04-24 14:44:36
TXN20260424000247,flipk4rt746@ybl,125000,1,9,12273,112727,Delhi,web,99,Critical,1,2026-04-24 14:44:36
TXN20260424000248,shankar729@sbi,5988,10,1,5028,960,Bangalore,web,0,Low,0,2026-04-24 14:44:36
TXN20260424000249,priya836@icici,34440,18,3,41865,7425,Hyderabad,mobile,51,High,0,2026-04-24 14:44:36
TXN20260424000250,kiran747@icici,15458,18,3,18183,2725,Ahmedabad,mobile,25,Medium,0,2026-04-24 14:44:36
TXN20260424000251,amit988@ibl,1732,15,1,1852,120,Delhi,mobile,0,Low,0,2026-04-24 14:44:36
TXN20260424000252,sachin749@paytm,13602,9,1,15536,1934,Mumbai,tablet,10,Low,0,2026-04-24 14:44:36
TXN20260424000253,meera727@okhdfcbank,6947,18,1,5938,1009,Delhi,web,0,Low,0,2026-04-24 14:44:36
TXN20260424000254,vikram140@ybl,21757,8,1,17604,4153,Lucknow,tablet,36,Medium,0,2026-04-24 14:44:36
TXN20260424000255,manoj818@axis,42769,9,2,44540,1771,Ahmedabad,web,20,Low,0,2026-04-24 14:44:36
TXN20260424000256,mxbtfjucdqns@yahoo,45000,3,8,7291,37709,Hyderabad,web,99,Critical,1,2026-04-24 14:44:36
TXN20260424000257,raj932@paytm,28259,11,2,22194,6065,Chennai,mobile,36,Medium,0,2026-04-24 14:44:36
TXN20260424000258,kiran704@ybl,7432,20,1,9295,1863,Mumbai,tablet,22,Low,0,2026-04-24 14:44:36
TXN20260424000259,manoj667@icici,29213,10,1,21560,7653,Kolkata,mobile,36,Medium,0,2026-04-24 14:44:36
TXN20260424000260,pooja318@ybl,9066,12,3,11303,2237,Jaipur,mobile,25,Medium,0,2026-04-24 14:44:36
TXN20260424000261,manoj445@paytm,2596,19,2,2192,404,Hyderabad,web,12,Low,0,2026-04-24 14:44:36
TXN20260424000262,fake846@axis,200000,22,7,6818,193182,Hyderabad,web,99,Critical,1,2026-04-24 14:44:36
TXN20260424000263,user715442250@ybl,200000,1,4,6299,193701,Pune,mobile,99,Critical,1,2026-04-24 14:44:36
TXN20260424000264,muskumpyh@gmail,45000,3,4,13092,31908,Mumbai,web,99,Critical,1,2026-04-24 14:44:36
TXN20260424000265,vikram966@okhdfcbank,7059,8,3,7810,751,Jaipur,tablet,25,Medium,0,2026-04-24 14:44:36
TXN20260424000266,spam619@okhdfcbank,100000,0,6,7272,92728,Jaipur,mobile,99,Critical,1,2026-04-24 14:44:36
TXN20260424000267,manoj627@icici,27795,9,3,22637,5158,Lucknow,mobile,51,High,0,2026-04-24 14:44:36
TXN20260424000268,sachin501@sbi,45777,16,1,50986,5209,Bangalore,tablet,36,Medium,0,2026-04-24 14:44:36
TXN20260424000269,raj437@hdfc,10612,10,2,10897,285,Lucknow,web,10,Low,0,2026-04-24 14:44:36
TXN20260424000270,kiran283@okhdfcbank,15136,21,1,11096,4040,Hyderabad,tablet,38,Medium,0,2026-04-24 14:44:36
TXN20260424000271,sachin669@paytm,46999,14,2,47062,63,Jaipur,mobile,20,Low,0,2026-04-24 14:44:36
TXN20260424000272,neha184@ibl,30229,19,3,23887,6342,Ahmedabad,mobile,63,High,0,2026-04-24 14:44:36
TXN20260424000273,shankar536@sbi,31878,17,3,27520,4358,Pune,web,51,High,0,2026-04-24 14:44:36
TXN20260424000274,nisha895@icici,25485,10,1,28646,3161,Bangalore,tablet,20,Low,0,2026-04-24 14:44:36
TXN20260424000275,nisha709@paytm,6910,15,3,7931,1021,Jaipur,mobile,15,Low,0,2026-04-24 14:44:36
TXN20260424000276,priya248@ybl,8478,12,1,10284,1806,Hyderabad,web,10,Low,0,2026-04-24 14:44:36
TXN20260424000277,meera369@ibl,34929,16,2,43958,9029,Kolkata,web,48,High,0,2026-04-24 14:44:36
TXN20260424000278,mxfmhbtvcorj@paytm,25000,1,10,14543,10457,Kolkata,web,99,Critical,1,2026-04-24 14:44:36
TXN20260424000279,amit246@ibl,31333,17,3,38089,6756,Chennai,tablet,51,High,0,2026-04-24 14:44:36
TXN20260424000280,hhhhhhhh@paytm,125000,3,4,12576,112424,Kolkata,web,99,Critical,1,2026-04-24 14:44:36
TXN20260424000281,deepa11@ybl,46258,19,2,55528,9270,Bangalore,mobile,60,High,0,2026-04-24 14:44:36
TXN20260424000282,raj221@sbi,23450,16,1,24155,705,Kolkata,web,20,Low,0,2026-04-24 14:44:36
TXN20260424000283,kiran414@ibl,29702,17,2,34346,4644,Hyderabad,web,36,Medium,0,2026-04-24 14:44:36
TXN20260424000284,ananya463@ybl,391,10,2,411,20,Lucknow,mobile,0,Low,0,2026-04-24 14:44:36
TXN20260424000285,ankit689@ibl,36122,17,3,46863,10741,Bangalore,web,63,High,0,2026-04-24 14:44:36
TXN20260424000286,ankit475@paytm,23055,12,1,19214,3841,Chennai,web,20,Low,0,2026-04-24 14:44:36
TXN20260424000287,nisha994@okhdfcbank,32454,16,2,32873,419,Bangalore,mobile,20,Low,0,2026-04-24 14:44:36
TXN20260424000288,sneha529@icici,37392,10,2,35413,1979,Kolkata,tablet,20,Low,0,2026-04-24 14:44:36
TXN20260424000289,meera715@ybl,44032,16,2,48333,4301,Ahmedabad,tablet,36,Medium,0,2026-04-24 14:44:36
TXN20260424000290,meera386@axis,23983,14,3,19249,4734,Chennai,mobile,51,High,0,2026-04-24 14:44:36
TXN20260424000291,shankar753@icici,49247,13,1,53663,4416,Kolkata,tablet,36,Medium,0,2026-04-24 14:44:36
TXN20260424000292,meera781@icici,39364,20,3,31707,7657,Chennai,web,63,High,0,2026-04-24 14:44:36
TXN20260424000293,urccgwszpmdl@gmail,95000,23,4,10069,84931,Ahmedabad,web,99,Critical,1,2026-04-24 14:44:36
TXN20260424000294,raj267@ybl,43144,8,3,40852,2292,Hyderabad,tablet,35,Medium,0,2026-04-24 14:44:36
TXN20260424000295,divya581@ybl,22041,17,3,24888,2847,Ahmedabad,tablet,35,Medium,0,2026-04-24 14:44:36
TXN20260424000296,neha80@icici,34657,21,2,44387,9730,Chennai,tablet,60,High,0,2026-04-24 14:44:36
TXN20260424000297,user40487089898@axis,75000,23,6,10981,64019,Jaipur,web,99,Critical,1,2026-04-24 14:44:36
TXN20260424000298,amit293@axis,36363,11,3,43019,6656,Chennai,tablet,51,High,0,2026-04-24 14:44:36
TXN20260424000299,deepa690@ybl,47181,14,2,36027,11154,Mumbai,web,48,High,0,2026-04-24 14:44:36
TXN20260424000300,test447@axis,125000,1,4,8611,116389,Ahmedabad,web,99,Critical,1,2026-04-24 14:44:36
TXN20260424000301,pooja113@hdfc,5970,12,1,4431,1539,Delhi,tablet,0,Low,0,2026-04-24 14:44:36
TXN20260424000302,xyz531@hdfc,75000,23,8,9733,65267,Mumbai,tablet,99,Critical,1,2026-04-24 14:44:36
TXN20260424000303,meera322@ybl,48017,12,3,56993,8976,Mumbai,mobile,63,High,0,2026-04-24 14:44:36
TXN20260424000304,sneha854@ibl,18233,9,1,19612,1379,Ahmedabad,mobile,10,Low,0,2026-04-24 14:44:36
TXN20260424000305,test255@hdfc,45000,1,8,6168,38832,Mumbai,web,99,Critical,1,2026-04-24 14:44:36
TXN20260424000306,shankar84@ybl,14626,20,2,13099,1527,Chennai,web,22,Low,0,2026-04-24 14:44:36
TXN20260424000307,kiran484@ybl,18674,9,2,22114,3440,Lucknow,tablet,10,Low,0,2026-04-24 14:44:36
TXN20260424000308,kiran453@hdfc,38554,8,3,38704,150,Ahmedabad,web,35,Medium,0,2026-04-24 14:44:36
TXN20260424000309,divya142@axis,26286,9,1,18513,7773,Jaipur,mobile,36,Medium,0,2026-04-24 14:44:36
TXN20260424000310,qqqqqq@temp,200000,3,8,11093,188907,Kolkata,tablet,99,Critical,1,2026-04-24 14:44:36
TXN20260424000311,rahul129@axis,43539,17,2,37166,6373,Chennai,mobile,36,Medium,0,2026-04-24 14:44:36
TXN20260424000312,manoj570@ybl,528,18,1,490,38,Mumbai,web,0,Low,0,2026-04-24 14:44:36
TXN20260424000313,sneha684@ibl,6568,10,1,6667,99,Bangalore,web,0,Low,0,2026-04-24 14:44:36
TXN20260424000314,vikram424@okhdfcbank,13629,9,3,13974,345,Pune,tablet,25,Medium,0,2026-04-24 14:44:36
TXN20260424000315,amit189@axis,1750,19,2,1466,284,Ahmedabad,web,12,Low,0,2026-04-24 14:44:36
TXN20260424000316,vikram400@icici,38674,11,2,33454,5220,Kolkata,tablet,36,Medium,0,2026-04-24 14:44:36
TXN20260424000317,meera523@ybl,35588,14,2,27197,8391,Hyderabad,tablet,48,High,0,2026-04-24 14:44:36
TXN20260424000318,test415@ibl,200000,3,10,8837,191163,Pune,web,99,Critical,1,2026-04-24 14:44:36
TXN20260424000319,neha101@ibl,45441,11,3,41942,3499,Chennai,mobile,35,Medium,0,2026-04-24 14:44:36
TXN20260424000320,raj719@sbi,34883,21,1,39071,4188,Pune,mobile,48,High,0,2026-04-24 14:44:36
TXN20260424000321,nisha437@okhdfcbank,48412,15,1,56302,7890,Pune,tablet,36,Medium,0,2026-04-24 14:44:36
TXN20260424000322,sachin391@hdfc,7884,11,3,6576,1308,Bangalore,web,25,Medium,0,2026-04-24 14:44:36
TXN20260424000323,manoj126@okhdfcbank,19680,18,3,24561,4881,Jaipur,web,41,Medium,0,2026-04-24 14:44:36
TXN20260424000324,user35255917053@okhdfcbank,125000,23,4,14729,110271,Pune,mobile,99,Critical,1,2026-04-24 14:44:36
TXN20260424000325,manoj39@hdfc,5306,9,3,3732,1574,Pune,mobile,15,Low,0,2026-04-24 14:44:36
TXN20260424000326,vikram456@ybl,34383,10,2,28314,6069,Kolkata,web,36,Medium,0,2026-04-24 14:44:36
TXN20260424000327,nisha850@ybl,29783,20,3,36750,6967,Mumbai,mobile,63,High,0,2026-04-24 14:44:36
TXN20260424000328,ananya60@icici,36835,19,2,41448,4613,Jaipur,tablet,48,High,0,2026-04-24 14:44:36
TXN20260424000329,nnnnn@temp,100000,1,9,9385,90615,Pune,mobile,99,Critical,1,2026-04-24 14:44:36
TXN20260424000330,rahul131@hdfc,6429,21,2,5032,1397,Hyderabad,tablet,12,Low,0,2026-04-24 14:44:36
TXN20260424000331,meera84@sbi,44780,8,1,53519,8739,Mumbai,mobile,48,High,0,2026-04-24 14:44:36
TXN20260424000332,neha249@ibl,39127,11,1,34232,4895,Lucknow,mobile,36,Medium,0,2026-04-24 14:44:36
TXN20260424000333,amit453@ibl,30119,10,2,28139,1980,Chennai,tablet,20,Low,0,2026-04-24 14:44:36
TXN20260424000334,manoj554@ibl,45272,13,3,45341,69,Chennai,tablet,35,Medium,0,2026-04-24 14:44:36
TXN20260424000335,sachin698@paytm,6059,10,2,7869,1810,Mumbai,tablet,0,Low,0,2026-04-24 14:44:36
TXN20260424000336,deepa925@sbi,42004,12,2,37793,4211,Chennai,mobile,36,Medium,0,2026-04-24 14:44:36
TXN20260424000337,kiran233@okhdfcbank,47595,9,1,57326,9731,Kolkata,tablet,48,High,0,2026-04-24 14:44:36
TXN20260424000338,shankar626@ybl,28800,14,1,37028,8228,Kolkata,web,48,High,0,2026-04-24 14:44:36
TXN20260424000339,ananya854@icici,34456,9,3,41490,7034,Jaipur,web,51,High,0,2026-04-24 14:44:36
TXN20260424000340,shankar86@okhdfcbank,26914,19,2,23841,3073,Mumbai,web,32,Medium,0,2026-04-24 14:44:36
TXN20260424000341,ooooooooo@xyz,100000,2,9,9984,90016,Ahmedabad,tablet,99,Critical,1,2026-04-24 14:44:36
TXN20260424000342,ananya494@icici,11744,12,1,9896,1848,Mumbai,mobile,10,Low,0,2026-04-24 14:44:36
TXN20260424000343,raj297@okhdfcbank,9563,17,3,6732,2831,Delhi,tablet,25,Medium,0,2026-04-24 14:44:36
TXN20260424000344,vikram410@ybl,29792,10,1,21122,8670,Pune,tablet,48,High,0,2026-04-24 14:44:36
TXN20260424000345,manoj325@ybl,46809,15,2,35502,11307,Mumbai,mobile,48,High,0,2026-04-24 14:44:36
TXN20260424000346,meera607@hdfc,18853,10,2,18625,228,Ahmedabad,tablet,10,Low,0,2026-04-24 14:44:36
TXN20260424000347,kkkkkkkkk@xyz,150000,0,6,11984,138016,Kolkata,tablet,99,Critical,1,2026-04-24 14:44:36
TXN20260424000348,ananya44@okhdfcbank,31585,12,1,40785,9200,Hyderabad,mobile,48,High,0,2026-04-24 14:44:36
TXN20260424000349,nisha582@icici,12812,12,2,9351,3461,Kolkata,mobile,10,Low,0,2026-04-24 14:44:36
TXN20260424000350,sachin2500@fake,125000,0,10,7519,117481,Lucknow,tablet,99,Critical,1,2026-04-24 14:44:36
TXN20260424000351,llllllll@temp,100000,23,8,8649,91351,Delhi,mobile,99,Critical,1,2026-04-24 14:44:36
TXN20260424000352,vikram915@paytm,45748,16,1,36587,9161,Kolkata,web,48,High,0,2026-04-24 14:44:36
TXN20260424000353,raj244@hdfc,5695,19,3,6781,1086,Ahmedabad,tablet,27,Medium,0,2026-04-24 14:44:36
TXN20260424000354,neha931@okhdfcbank,29769,13,2,30783,1014,Ahmedabad,web,20,Low,0,2026-04-24 14:44:36
TXN20260424000355,rahul62@ybl,44069,8,1,47773,3704,Hyderabad,web,20,Low,0,2026-04-24 14:44:36
TXN20260424000356,4m4z0n159@hdfc,100000,1,8,9193,90807,Jaipur,mobile,99,Critical,1,2026-04-24 14:44:36
TXN20260424000357,pooja440@axis,14543,13,2,13435,1108,Delhi,web,10,Low,0,2026-04-24 14:44:36
TXN20260424000358,ankit867@axis,23998,21,2,18250,5748,Bangalore,web,48,High,0,2026-04-24 14:44:36
TXN20260424000359,pooja139@ibl,41725,14,3,43738,2013,Jaipur,web,35,Medium,0,2026-04-24 14:44:36
TXN20260424000360,rntplz@gmail,125000,22,5,7749,117251,Bangalore,mobile,99,Critical,1,2026-04-24 14:44:36
TXN20260424000361,nisha871@ybl,48563,14,3,59360,10797,Hyderabad,web,63,High,0,2026-04-24 14:44:36
TXN20260424000362,kiran653@hdfc,23082,11,3,26018,2936,Jaipur,tablet,35,Medium,0,2026-04-24 14:44:36
TXN20260424000363,raj228@icici,24347,17,3,27830,3483,Hyderabad,web,35,Medium,0,2026-04-24 14:44:36
TXN20260424000364,manoj501@paytm,41754,9,2,35314,6440,Chennai,tablet,36,Medium,0,2026-04-24 14:44:36
TXN20260424000365,priya50@icici,46230,13,3,36559,9671,Pune,web,63,High,0,2026-04-24 14:44:36
TXN20260424000366,sachin8@ybl,17094,13,2,14112,2982,Kolkata,web,10,Low,0,2026-04-24 14:44:36
TXN20260424000367,neha624@okhdfcbank,38962,16,1,35604,3358,Chennai,mobile,20,Low,0,2026-04-24 14:44:36
TXN20260424000368,pooja433@paytm,31968,20,3,23429,8539,Chennai,web,75,Critical,0,2026-04-24 14:44:36
TXN20260424000369,sneha385@hdfc,32781,8,3,37453,4672,Mumbai,tablet,51,High,0,2026-04-24 14:44:36
TXN20260424000370,deepa67@icici,30785,10,3,31719,934,Pune,web,35,Medium,0,2026-04-24 14:44:36
TXN20260424000371,pooja983@okhdfcbank,44287,14,3,52044,7757,Mumbai,tablet,51,High,0,2026-04-24 14:44:36
TXN20260424000372,nisha118@hdfc,9431,11,1,8715,716,Hyderabad,web,10,Low,0,2026-04-24 14:44:36
TXN20260424000373,ankit765@okhdfcbank,12491,15,2,12100,391,Chennai,mobile,10,Low,0,2026-04-24 14:44:36
TXN20260424000374,meera81@okhdfcbank,7987,8,1,6369,1618,Jaipur,web,10,Low,0,2026-04-24 14:44:36
TXN20260424000375,rahul309@sbi,12326,10,3,10320,2006,Chennai,tablet,25,Medium,0,2026-04-24 14:44:36
TXN20260424000376,vikram163@icici,35652,10,3,26936,8716,Kolkata,web,63,High,0,2026-04-24 14:44:36
TXN20260424000377,deepa760@paytm,13008,15,2,15485,2477,Lucknow,mobile,10,Low,0,2026-04-24 14:44:36
TXN20260424000378,deepa243@hdfc,2381,11,3,2984,603,Ahmedabad,tablet,15,Low,0,2026-04-24 14:44:36
TXN20260424000379,divya768@axis,49087,12,3,57379,8292,Lucknow,web,63,High,0,2026-04-24 14:44:36
TXN20260424000380,priya406@hdfc,2879,14,1,2907,28,Bangalore,tablet,0,Low,0,2026-04-24 14:44:36
TXN20260424000381,ankit123@hdfc,48151,12,2,56458,8307,Bangalore,tablet,48,High,0,2026-04-24 14:44:36
TXN20260424000382,amit905@ybl,19479,10,2,19069,410,Jaipur,web,10,Low,0,2026-04-24 14:44:36
TXN20260424000383,sachin221@axis,38014,14,1,36945,1069,Bangalore,web,20,Low,0,2026-04-24 14:44:36
TXN20260424000384,meera826@hdfc,45578,8,1,48429,2851,Bangalore,tablet,20,Low,0,2026-04-24 14:44:36
TXN20260424000385,shankar753@icici,37860,9,1,26674,11186,Ahmedabad,tablet,48,High,0,2026-04-24 14:44:36
TXN20260424000386,sachin473@sbi,45987,17,1,33322,12665,Bangalore,mobile,48,High,0,2026-04-24 14:44:36
TXN20260424000387,manoj739@okhdfcbank,4464,13,1,5043,579,Kolkata,tablet,0,Low,0,2026-04-24 14:44:36
TXN20260424000388,pooja593@sbi,43348,20,1,37872,5476,Hyderabad,mobile,48,High,0,2026-04-24 14:44:36
TXN20260424000389,iszlquyga@yahoo,45000,2,10,5892,39108,Ahmedabad,web,99,Critical,1,2026-04-24 14:44:36
TXN20260424000390,shankar737@ibl,35221,18,1,26721,8500,Jaipur,mobile,48,High,0,2026-04-24 14:44:36
TXN20260424000391,amit493@ybl,46311,8,3,47464,1153,Chennai,tablet,35,Medium,0,2026-04-24 14:44:36
TXN20260424000392,manoj931@sbi,41328,19,1,35657,5671,Chennai,tablet,48,High,0,2026-04-24 14:44:36
TXN20260424000393,kiran277@axis,41994,20,2,35871,6123,Lucknow,web,48,High,0,2026-04-24 14:44:36
TXN20260424000394,ananya575@ybl,37227,15,2,42631,5404,Pune,tablet,36,Medium,0,2026-04-24 14:44:36
TXN20260424000395,deepa178@axis,12486,15,3,14407,1921,Chennai,web,25,Medium,0,2026-04-24 14:44:36
TXN20260424000396,ankit647@axis,34777,11,3,29736,5041,Lucknow,tablet,51,High,0,2026-04-24 14:44:36
TXN20260424000397,ankit691@sbi,23919,21,2,30354,6435,Mumbai,web,48,High,0,2026-04-24 14:44:36
TXN20260424000398,ananya375@sbi,31287,11,1,23480,7807,Ahmedabad,tablet,36,Medium,0,2026-04-24 14:44:36
TXN20260424000399,liztzerqyyyf@yahoo,45000,2,9,11215,33785,Mumbai,tablet,99,Critical,1,2026-04-24 14:44:36
TXN20260424000400,sachin14@axis,38326,17,1,34609,3717,Delhi,web,20,Low,0,2026-04-24 14:44:36
TXN20260424000401,aaaaa@temp,75000,22,7,7152,67848,Kolkata,mobile,99,Critical,1,2026-04-24 14:44:36
TXN20260424000402,nisha583@hdfc,47094,14,2,40570,6524,Jaipur,web,36,Medium,0,2026-04-24 14:44:36
TXN20260424000403,raj555@ybl,14182,18,3,10393,3789,Delhi,mobile,25,Medium,0,2026-04-24 14:44:36
TXN20260424000404,nisha484@icici,27509,20,3,31849,4340,Chennai,mobile,63,High,0,2026-04-24 14:44:36
TXN20260424000405,neha263@ybl,49500,18,3,44867,4633,Pune,mobile,51,High,0,2026-04-24 14:44:36
TXN20260424000406,test805@ibl,150000,3,8,10649,139351,Delhi,tablet,99,Critical,1,2026-04-24 14:44:36
TXN20260424000407,sachin622@axis,44891,12,3,48580,3689,Hyderabad,tablet,35,Medium,0,2026-04-24 14:44:36
TXN20260424000408,vikram620@okhdfcbank,40740,17,3,44073,3333,Delhi,mobile,35,Medium,0,2026-04-24 14:44:36
TXN20260424000409,sneha362@icici,45788,17,2,48588,2800,Bangalore,tablet,20,Low,0,2026-04-24 14:44:36
TXN20260424000410,priya201@axis,38950,12,3,46834,7884,Kolkata,web,51,High,0,2026-04-24 14:44:36
TXN20260424000411,meera937@icici,9143,18,3,7711,1432,Hyderabad,web,25,Medium,0,2026-04-24 14:44:36
TXN20260424000412,nisha425@paytm,44850,17,3,54597,9747,Ahmedabad,web,63,High,0,2026-04-24 14:44:36
TXN20260424000413,vikram749@ibl,27419,14,3,22232,5187,Kolkata,tablet,51,High,0,2026-04-24 14:44:36
TXN20260424000414,neha789@sbi,16811,20,1,14626,2185,Pune,tablet,22,Low,0,2026-04-24 14:44:36
TXN20260424000415,lgbaqts@yahoo,200000,3,8,8932,191068,Pune,mobile,99,Critical,1,2026-04-24 14:44:36
TXN20260424000416,user82804543@ibl,125000,3,5,13835,111165,Hyderabad,mobile,99,Critical,1,2026-04-24 14:44:36
TXN20260424000417,priya484@icici,47103,11,2,39831,7272,Bangalore,tablet,36,Medium,0,2026-04-24 14:44:36
TXN20260424000418,shankar9@ibl,44047,15,3,32908,11139,Jaipur,tablet,63,High,0,2026-04-24 14:44:36
TXN20260424000419,pooja258@okhdfcbank,27346,17,2,34321,6975,Delhi,tablet,36,Medium,0,2026-04-24 14:44:36
TXN20260424000420,amit523@axis,33173,11,2,41401,8228,Kolkata,web,48,High,0,2026-04-24 14:44:36
TXN20260424000421,user171386966842@ibl,100000,22,6,10808,89192,Lucknow,tablet,99,Critical,1,2026-04-24 14:44:36
TXN20260424000422,divya623@icici,48524,16,1,49432,908,Delhi,tablet,20,Low,0,2026-04-24 14:44:36
TXN20260424000423,pooja230@axis,252,13,1,310,58,Delhi,web,0,Low,0,2026-04-24 14:44:36
TXN20260424000424,vikram828@ybl,5946,10,1,6209,263,Hyderabad,web,0,Low,0,2026-04-24 14:44:36
TXN20260424000425,sneha43@paytm,14573,17,3,16115,1542,Hyderabad,tablet,25,Medium,0,2026-04-24 14:44:36
TXN20260424000426,g00gl3229@ybl,200000,0,5,5260,194740,Hyderabad,tablet,99,Critical,1,2026-04-24 14:44:36
TXN20260424000427,vikram690@ibl,9449,19,2,7272,2177,Ahmedabad,tablet,22,Low,0,2026-04-24 14:44:36
TXN20260424000428,neha941@icici,40982,19,2,43627,2645,Pune,mobile,32,Medium,0,2026-04-24 14:44:36
TXN20260424000429,sneha721@okhdfcbank,1332,15,2,1249,83,Delhi,web,0,Low,0,2026-04-24 14:44:36
TXN20260424000430,raj43@paytm,46348,16,3,34158,12190,Pune,web,63,High,0,2026-04-24 14:44:36
TXN20260424000431,meera425@ibl,35495,16,1,40716,5221,Pune,tablet,36,Medium,0,2026-04-24 14:44:36
TXN20260424000432,amit167@sbi,30329,12,3,22726,7603,Chennai,web,51,High,0,2026-04-24 14:44:36
TXN20260424000433,neha481@hdfc,30673,10,3,33758,3085,Chennai,mobile,35,Medium,0,2026-04-24 14:44:36
TXN20260424000434,shankar518@sbi,20977,15,3,17107,3870,Mumbai,web,35,Medium,0,2026-04-24 14:44:36
TXN20260424000435,ankit507@okhdfcbank,11511,10,2,13721,2210,Pune,mobile,10,Low,0,2026-04-24 14:44:36
TXN20260424000436,amit296@ybl,45935,19,2,39012,6923,Ahmedabad,web,48,High,0,2026-04-24 14:44:36
TXN20260424000437,kiran916@okhdfcbank,22797,21,1,16873,5924,Mumbai,mobile,48,High,0,2026-04-24 14:44:36
TXN20260424000438,shankar9986@fake,100000,22,5,13656,86344,Jaipur,tablet,99,Critical,1,2026-04-24 14:44:36
TXN20260424000439,amit713@ybl,42855,11,1,55578,12723,Lucknow,mobile,48,High,0,2026-04-24 14:44:36
TXN20260424000440,hhhhh@paytm,95000,2,10,7605,87395,Ahmedabad,tablet,99,Critical,1,2026-04-24 14:44:36
TXN20260424000441,divya436@okhdfcbank,17603,17,3,22608,5005,Delhi,tablet,41,Medium,0,2026-04-24 14:44:36
TXN20260424000442,deepa784@ibl,37104,11,3,38352,1248,Chennai,mobile,35,Medium,0,2026-04-24 14:44:36
TXN20260424000443,sneha224@ybl,49387,19,3,47924,1463,Ahmedabad,web,47,High,0,2026-04-24 14:44:36
TXN20260424000444,priya149@ibl,17779,14,1,12649,5130,Kolkata,web,26,Medium,0,2026-04-24 14:44:36
TXN20260424000445,ananya446@sbi,35502,18,3,45086,9584,Hyderabad,web,63,High,0,2026-04-24 14:44:36
TXN20260424000446,priya978@axis,32262,11,2,36304,4042,Hyderabad,mobile,36,Medium,0,2026-04-24 14:44:36
TXN20260424000447,sachin712@paytm,13303,11,3,13747,444,Bangalore,tablet,25,Medium,0,2026-04-24 14:44:36
TXN20260424000448,pooja514@ybl,3304,18,1,3768,464,Lucknow,web,0,Low,0,2026-04-24 14:44:36
